Year,"tmp,Southwest","tmp,North Central","tmp,Northeast","tmp,Southeast","prc,Southwest","prc,North Central","prc,Northeast","prc,Southeast"
16.0499992370605,7.506494140625023,4.526147460937523,-1.1695617675781023,3.9927612304687727,250.3778693707659,439.1323891717036,605.4422150469918,450.17514384682045
16.0400009155273,7.154870605468773,4.372491455078148,-1.1189636230468523,3.6624389648437727,327.4880633519217,512.2136202473371,649.3213927782904,508.8185948665114
16.0300006866455,8.084802246093773,5.339013671875023,-0.04990234374997726,4.406365966796898,287.57691993064327,487.2536258204718,642.1472257400751,454.71248935058384
16.0200004577637,7.536035156250023,4.744653320312523,-0.7844604492187273,4.086694335937523,300.7366001384071,490.7619363692106,617.1835896040534,451.37774826287114
16.0100002288818,7.509301757812523,4.537530517578148,-1.4147399902343523,3.7591491699218977,298.76971302300603,498.40834904557596,636.7597932666058,506.8010879938356
16,7.826806640625023,4.686364746093773,-1.4436096191406023,3.6292053222656477,266.51495495855215,460.6485313018993,579.3422536015669,415.63812665401656
15.9899997711182,7.108819580078148,4.327172851562523,-1.1536010742187273,3.7100769042968977,296.90056377873475,488.1471891948763,623.3000362243502,497.0769401779762
15.9799995422363,7.782495117187523,4.770013427734398,-1.0752929687499773,3.9921813964843977,278.80465886198635,476.3325322443279,611.6953098000977,476.6244292397914
15.9700002670288,7.722467041015648,5.046746826171898,-0.37009277343747726,4.249597167968773,330.88530177138864,503.0279411499805,620.4537884002548,496.6206060075251
15.960000038147,7.384912109375023,4.595025634765648,-0.7642272949218523,3.9501586914062727,321.6952526230443,516.0035189533119,644.973528203252,506.0479265139861
15.9500007629395,7.656335449218773,4.666955566406273,-1.1344055175781023,3.6133056640625227,282.8068411986351,474.0763533561676,605.7585395069509,475.1889235166118
15.9400005340576,7.606896972656273,4.964929199218773,-0.33447875976560226,4.283105468750023,302.8819310024744,496.71837189180224,633.0381906138882,474.8492921180514
15.9300003051758,7.838006591796898,4.784295654296898,-1.0895141601562273,3.9556823730468977,265.5116360728016,464.58056871756526,615.1261920095408,457.99579829974846
